Variables ->,DIFFREALGDP_obs,DIFFREALEC_obs,DIFFREALEIK_obs,DIFFREALECD_obs,DIFFREALECH_obs,DIFFREALW_obs,INFCNA_obs,INFCOR_obs,INFK_obs,R_obs,RT2_obs,unemp_obs,AH_obs
1994Q4,0.8456764405682842,0.2742312614679979,3.5470655209897157,3.0050811525082084,-1.9607437611356666,0.19313483317357472,0.35841137994654354,0.3833772808567384,0.1165376826595605,0.938436701902057,1.3395321610604365,-282.99773407806845,-0.20739951960688785
1995Q1,0.06126552833209714,0.18058492085557543,3.3432437114163105,-2.553228894776716,-2.7039978805994,-0.018112638148770288,0.3889313848714451,0.41115608950541493,0.3654188355799955,1.1167800973496393,1.3532929297405603,-285.50219022028375,-0.0783211992515298
1995Q2,0.005674033545994717,0.44279383166825714,0.6596767684373916,0.5390491059710296,-3.533185577448391,0.285412605016749,0.4892673975273313,0.4919625637849254,-0.1223026854390643,1.1879994083646297,1.1316961632224636,-281.4223669503,-0.5714018028142753
1995Q3,0.5558074184705969,0.21436370748482692,0.3388301431062972,2.298301867488897,3.238127726457104,-0.014657927034873564,0.3273680263470572,0.38676366763472125,-0.31493896998606064,1.1522822862295956,1.0779485204076877,-280.94943637253385,0.22658600245755167
1995Q4,0.38657287484306535,0.12081412705234795,1.6193857899134847,1.2250344534770727,1.5327259484446356,0.26106505987008616,0.3662566992333632,0.4221400920691988,-0.19483520847693578,1.1525308628702833,1.0092849872862737,-282.2722009419267,0.14379124960290923
1996Q1,0.45739016493624485,0.4830972529823703,2.1992671927938714,0.5768524172620777,2.1844362627147857,0.5320026247731734,0.4913954073540837,0.324898712437349,0.12254222295189016,1.0835852382501912,0.9709259588247485,-282.43188211164625,0.005154573480581348
1996Q2,1.3669218317848166,0.3180326178061609,2.3258392866714788,2.6188404881814975,3.892020829445486,0.44256168811218655,0.6113227055346867,0.41698305238533,-0.5949010111582385,1.0728584489219186,1.2004218422778663,-282.61350567799747,0.6123011288325486
1996Q3,0.6076509026540051,0.1638442360259864,2.7921040540705135,0.1906271592005273,-0.5751484724512007,0.36268342429499323,0.3773954207512003,0.4075185294096992,-0.175175061619628,1.1072627512349074,1.2334997743340617,-286.5457834206144,1.1220121518896953
1996Q4,0.7498040472078474,0.20058280635009462,2.203150848763968,1.3985230105690358,-1.497952885589297,-0.026293249489809156,0.6381607576679151,0.5294497511246202,-0.3289778291976708,1.1193746140769794,1.1590074907588026,-284.9064986262375,1.932436226153289
1997Q1,0.3626319330477066,0.4023440210951028,1.994798078628961,2.134458711982242,0.16756407971703147,0.44406752254968807,0.4069218287401866,0.3629195462304507,-0.2628096096790856,1.1371754466617598,1.2388731916621287,-286.44073038689504,2.4856187236921734
1997Q2,1.3735543943806405,0.1738786255027326,1.7583553849327875,-0.8621912229945936,1.060587730635485,0.6218020659701107,0.2230161946844093,0.49990945683050325,-0.8279156138318671,1.2165926507620461,1.3146009392555456,-290.667499349847,2.677328790960054
