date,prob_full5_h4,prob_fin2_h4,magnitude_full5_h4,threshold_h4,prob_full5_h12,prob_fin2_h12,magnitude_full5_h12,threshold_h12
1977Q4,0.0454441234396888,0.03903294850780519,0.5471958644179085,0.473333333333334,0.05270059329039382,0.19452059185977408,0.9413132588799715,1.8866666666666678
1978Q1,0.030061685283522457,0.025417330140827966,0.4051163198610277,0.473333333333334,0.06458763586769779,0.1897896545697967,1.0081106153547366,1.8866666666666678
1978Q2,0.03929129170656296,0.031949561787784436,0.526886121114017,0.473333333333334,0.0925882869983455,0.21628047167241932,1.2496869830119715,1.8866666666666678
1978Q3,0.06925673459198303,0.060074585884328124,0.6812905123165252,0.473333333333334,0.12152828716014345,0.313802338569358,1.4904695499935567,1.8866666666666678
1978Q4,0.23558628257725814,0.21600484338074946,1.0969162615402346,0.473333333333334,0.21936146418860383,0.5027831371723194,2.0211494151392695,1.8866666666666678
1979Q1,0.33409326874731254,0.2876093681871967,1.2755677038374214,0.473333333333334,0.27165034091090134,0.525913138925914,2.229466430946963,1.8866666666666678
1979Q2,0.5250811425940727,0.3868736606265658,1.6333328508210698,0.473333333333334,0.4109247482625877,0.51275771414054,2.6688712322449977,1.8866666666666678
1979Q3,0.7886904212514907,0.6403926749282685,2.043676504109038,0.473333333333334,0.5682465132814571,0.6376202859575315,3.1785778689765656,1.8866666666666678
1979Q4,0.9587660202145414,0.91549968133253,2.589191079783731,0.473333333333334,0.7284921882549196,0.7995702884151111,3.7581683026462036,1.8866666666666678
1980Q1,0.9744388448377778,0.9212316487715302,2.892121893160846,0.473333333333334,0.7878618385329745,0.7812057262759345,4.066615056883201,1.8866666666666678
1980Q2,0.9879630542517008,0.9621715082468557,3.240320168892158,0.473333333333334,0.3879174826313828,0.49592158578968437,3.1044589324149996,1.8866666666666678
1980Q3,0.3732408870921583,0.11288919838920922,1.8662066893347178,0.473333333333334,0.13878613593824388,0.13082576835142162,1.9981677932327366,1.8866666666666678
1980Q4,0.9929076742410885,0.9816173322237028,3.244695903836578,0.473333333333334,0.5475921731523026,0.7555565475860296,3.5419191901816767,1.8866666666666678
1981Q1,0.9931748266682031,0.9862085193881445,3.1893001785706154,0.473333333333334,0.46172289566365365,0.7734700340960875,3.3213160864390643,1.8866666666666678
1981Q2,0.9920176911747993,0.9885539065524765,2.985906272376207,0.473333333333334,0.42823477793703046,0.838538776084369,3.1946851192471986,1.8866666666666678
1981Q3,0.9215479074861566,0.901248979278851,2.2231925024305674,0.473333333333334,0.2529870703993288,0.7273185260766324,2.5393360098781055,1.8866666666666678
1981Q4,0.40864459400906444,0.32649297652730574,1.5156813964792049,0.473333333333334,0.022037506041292086,0.15700429384088713,0.7360289599741989,1.8866666666666678
1982Q1,0.4932661661041337,0.510821590650303,1.4121798826386431,0.473333333333334,0.010463303738390736,0.18762641139066352,0.28735288801451775,1.8866666666666678
1982Q2,0.653212899188747,0.7409073435632243,1.4624913316068184,0.473333333333334,0.006085402029876495,0.25196555839137624,0.017519321707924806,1.8866666666666678
1982Q3,0.1008936420922718,0.10792109326688619,0.7855643074457754,0.473333333333334,0.0013491324366245127,0.04582823450337671,-1.0411885214586034,1.8866666666666678
1982Q4,0.34896293920518195,0.4152066380203327,1.1867523927233619,0.473333333333334,0.0007590251305854224,0.054443183017650096,-1.251495142636796,1.8866666666666678
1983Q1,0.12629310806217972,0.15956203027837135,0.7355396500625293,0.473333333333334,0.0008549050473074928,0.048647624475978896,-1.305985099656163,1.8866666666666678
1983Q2,0.06975936434870339,0.09901406196270766,0.4683428198233244,0.473333333333334,0.0011471382905327773,0.07130496928615004,-1.1825334087756443,1.8866666666666678
1983Q3,0.013833250693166047,0.020342271360850615,-0.097372466233271,0.473333333333334,0.002011088117326605,0.080710108709048,-1.0186050510940623,1.8866666666666678
1983Q4,0.01274387856526024,0.018600713261597575,-0.13573329659340605,0.473333333333334,0.003427386640331008,0.0756272136526015,-0.8010666871679977,1.8866666666666678
1984Q1,0.012062765802758604,0.015828581119593566,-0.10458863904375615,0.473333333333334,0.006430478437505616,0.08010486028714224,-0.46885273323272925,1.8866666666666678
1984Q2,0.006154505555665291,0.006367103090398748,-0.2829015385197782,0.473333333333334,0.01165121016753362,0.07286627173101244,-0.18496044897211883,1.8866666666666678
1984Q3,0.03414941776772973,0.045545208354251944,0.13411237533149423,0.473333333333334,0.014124824248861217,0.12542686491054966,0.010257499260533542,1.8866666666666678
1984Q4,0.012152394094461385,0.012953644301752712,-0.11341781906260595,0.473333333333334,0.012504841092736267,0.06780442246133278,-0.14845700485330982,1.8866666666666678
1985Q1,0.0067889766698980706,0.005288960177157779,-0.23022075204753945,0.473333333333334,0.015903866044480443,0.04678172129507072,-0.043204520899068566,1.8866666666666678
1985Q2,0.016474193413306686,0.012027946734698916,0.05050675221607026,0.473333333333334,0.017338415448273605,0.04412097689418582,0.055499011840079326,1.8866666666666678
1985Q3,0.02961685907224113,0.019624606378706604,0.20901252158058614,0.473333333333334,0.030789812069269836,0.060966810918016125,0.43848435071121283,1.8866666666666678
1985Q4,0.10082839368352264,0.0590298098832462,0.5892364285879035,0.473333333333334,0.07083925085270364,0.09479857154463116,1.0326169017563664,1.8866666666666678
1986Q1,0.2960960508647629,0.2289407463319712,0.8933439085860588,0.473333333333334,0.08004997353699037,0.14636431597807928,1.168847800847793,1.8866666666666678
1986Q2,0.3322458772902004,0.29620679745148903,0.8411864986131501,0.473333333333334,0.05814008925264519,0.13688971296372981,0.9331999874180172,1.8866666666666678
1986Q3,0.30168021518150073,0.24296845567116004,0.8269154827289689,0.473333333333334,0.06117750810886307,0.09747469367901533,0.9196125527665655,1.8866666666666678
1986Q4,0.3403179134999178,0.25739593698956953,0.8696295573675816,0.473333333333334,0.08684497984091098,0.10583583030083771,1.1404670563587964,1.8866666666666678
1987Q1,0.2578964569261549,0.17858567750509202,0.7525038461046467,0.473333333333334,0.12590408625468236,0.12680141133772757,1.3627442838484014,1.8866666666666678
1987Q2,0.09940051110296362,0.043295782347064,0.5607610391752011,0.473333333333334,0.2029945801942263,0.10199771407083497,1.66428809698373,1.8866666666666678
1987Q3,0.08232785914141699,0.0287248951697217,0.5892387758890396,0.473333333333334,0.25351681889126404,0.08232430720739982,1.8202735128621312,1.8866666666666678
1987Q4,0.10053531103286581,0.03109305326087527,0.73175485789739,0.473333333333334,0.2762498013654249,0.06630567940945166,1.8980186475962588,1.8866666666666678
1988Q1,0.17808384829815432,0.06110565773345988,0.8981091766342506,0.473333333333334,0.3365787679848164,0.0844472033612042,2.089690511889373,1.8866666666666678
1988Q2,0.13211204271675814,0.043231382958525105,0.7900450960712906,0.473333333333334,0.39670957933823575,0.09579999410353116,2.214735039550017,1.8866666666666678
1988Q3,0.2274790552135392,0.0839407493631135,0.9737639078960039,0.473333333333334,0.4761760649981781,0.14567606863744595,2.468985030385966,1.8866666666666678
1988Q4,0.24555284699633181,0.10625211697244297,0.9400247677710549,0.473333333333334,0.5615290014617318,0.2439429480749542,2.6871737815129806,1.8866666666666678
1989Q1,0.3903875039286041,0.2074669534840469,1.1319544522780158,0.473333333333334,0.6415888739475255,0.3577246375443586,2.9429108133896813,1.8866666666666678
1989Q2,0.6435486332387224,0.4548424487447117,1.440410140720131,0.473333333333334,0.6660256198004892,0.45323879879851725,3.0886523116319866,1.8866666666666678
1989Q3,0.6496931037034367,0.5262417210865183,1.3780292676497168,0.473333333333334,0.5566890164185462,0.433146713099945,2.7776239347151126,1.8866666666666678
1989Q4,0.5588475257136817,0.48062363686997567,1.249886972876621,0.473333333333334,0.3930497715134862,0.37393736672287836,2.355710943211346,1.8866666666666678
1990Q1,0.25838692464640706,0.1740907494884671,0.9338432479919625,0.473333333333334,0.3643702149309774,0.2724236330266774,2.212776721739619,1.8866666666666678
